,Time,position.x,position.y,orientation.z,ranges_0,intensities_0,ranges_135,intensities_135,ranges_270,intensities_270,ranges_405,intensities_405,ranges_540,intensities_540,orientation_imu.x,orientation_imu.y,orientation_imu.z,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,position_0,position_1,position_2,position_3,velocity_0,velocity_1,velocity_2,velocity_3,effort_0,effort_1,effort_2,effort_3,linear_cmd_vel.x,linear_cmd_vel.y,linear_cmd_vel.z,angular_cmd_vel.x,angular_cmd_vel.y,angular_cmd_vel.z
10,1648214345.9569674,-0.8617911695706761,0.1006702957772888,0.0752730950594873,2.190000057220459,0.0,0.3000000119209289,0.0,0.4000000059604645,0.0,4.489999771118164,0.0,2.4200000762939453,0.0,-0.0059123793418873,-0.015117735037151,0.0051822301964091,0.0071998690254986,0.0034749531187117,0.0156904477626085,0.0052713677287101,-0.0530689060688018,9.796454429626465,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.3623046875,0.1337890625,0.24609375,0.435546875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
11,1648214346.0568376,-0.8617911695706761,0.1006702957772888,0.0752730950594873,2.180000066757202,0.0,0.2899999916553497,0.0,0.4000000059604645,0.0,4.480000019073486,0.0,2.4100000858306885,0.0,-0.0062986091184744,-0.0147168597886621,0.0059905411712849,-0.0107176508754491,0.0091987773776054,0.0216094013303518,0.0440483279526233,-0.0070103127509355,9.557174682617188,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.3623046875,0.1337890625,0.24609375,0.435546875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
12,1648214346.1569624,-0.8617911695706761,0.1006702957772888,0.0752730950594873,2.180000066757202,0.0,0.3000000119209289,0.0,0.3899999856948852,0.0,4.5,0.0,2.4200000762939453,0.0,-0.0064303074120491,-0.0144465679528684,0.0061498331803494,-0.0061069866642355,0.0077024507336318,0.0196198374032974,-0.2610682249069214,-0.2180396020412445,9.750255584716797,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.3623046875,0.1337890625,0.24609375,0.435546875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
13,1648214346.2570505,-0.8617911695706761,0.1006702957772888,0.0752730950594873,2.190000057220459,0.0,0.3100000023841858,0.0,0.4000000059604645,0.0,4.5,0.0,2.4100000858306885,0.0,-0.0064998170560562,-0.0143899665799242,0.0063062598573454,-0.0002036223304457,-0.0038352720439434,0.0052833296358585,-0.1833805441856384,-0.1800327450037002,9.62867259979248,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.3623046875,0.1337890625,0.24609375,0.435546875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
14,1648214346.3569353,-0.8624122375332869,0.1003375136938117,0.0753028297148077,2.190000057220459,0.0,0.3000000119209289,0.0,0.3899999856948852,0.0,4.489999771118164,0.0,2.4200000762939453,0.0,-0.0062446133939129,-0.0142858621524714,0.0059782101466716,0.008066626265645,-0.0033131649252027,-0.008876584470272,-0.3019745647907257,-0.1541309058666229,9.635541915893556,0.0,-0.0,0.0,-0.0,-0.0172241885976509,-0.0246203103390002,-0.0178008353774849,-0.0236174463740715,0.3623046875,0.1337890625,0.24609375,0.435546875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
15,1648214346.4570117,-0.8644527468069313,0.1001744719925125,0.0752618863201783,2.180000066757202,0.0,0.3100000023841858,0.0,0.4000000059604645,0.0,4.5,0.0,2.4100000858306885,0.0,-0.0062748732178705,-0.0141088164511718,0.0058730071598466,0.0008680468890815,0.0031201001256704,-0.0126792211085557,-0.1579444110393524,-0.1377933621406555,9.817337036132812,0.0,-0.0,0.0,-0.0,-0.0610493438650363,-0.1579009312780282,-0.0382341886629077,-0.0627542126054151,0.3623046875,0.1337890625,0.24609375,0.435546875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
16,1648214346.5569968,-0.8673552469443091,0.0999513947671132,0.0748349832880151,2.180000066757202,0.0,0.3000000119209289,0.0,0.4000000059604645,0.0,4.489999771118164,0.0,2.4100000858306885,0.0,-0.0059705352655251,-0.0147562452160194,0.0054514340498142,0.0077512226998806,-0.019143708050251,-0.0111763821914792,-0.0204881951212883,-0.0523709058761596,9.679698944091797,0.0,-0.0,0.0,-0.0,-0.2681156810236955,-0.2622990700271089,-0.1145270647948607,-0.1015901196472801,0.3623046875,0.1337890625,0.24609375,0.435546875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
17,1648214346.6568692,-0.8745148762761127,0.0994188487398456,0.0757899711250896,2.180000066757202,0.0,0.2899999916553497,0.0,0.4000000059604645,0.0,4.489999771118164,0.0,2.4100000858306885,0.0,-0.0060814087437486,-0.0150139813971516,0.0052524455205778,-0.0026265392079949,-0.0114204864948987,-0.0071095842868089,0.0162010248750448,-0.1367944031953811,9.824905395507812,0.0,-0.0,0.0,-0.0,-0.1862318382872648,-0.1182878046633435,-0.1428078286058509,-0.1802647976959389,0.3623046875,0.1337890625,0.24609375,0.435546875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
18,1648214346.7569609,-0.8791589123839135,0.0990009216285203,0.0753880103937525,2.190000057220459,0.0,0.3000000119209289,0.0,0.4000000059604645,0.0,4.489999771118164,0.0,2.4100000858306885,0.0,-0.0060840679509175,-0.0149739078495906,0.005208832184347,0.0045729731209576,0.0029212860390543,-0.0053101778030395,0.1167911440134048,-0.1418608427047729,9.920223236083984,0.0,-0.0,0.0,-0.0,-0.1566974945201138,-0.2023027333252477,-0.1452147021216798,-0.2312604303125647,0.3623046875,0.1337890625,0.24609375,0.435546875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
19,1648214346.8570445,-0.8829473466020289,0.0987556293231658,0.0755697440441159,2.180000066757202,0.0,0.3100000023841858,0.0,0.3899999856948852,0.0,4.489999771118164,0.0,2.4100000858306885,0.0,-0.0056351964335692,-0.0151198417145757,0.0051597835885845,0.0103616723790764,-0.0032111257314682,-0.0010757353156805,0.1357150226831436,-0.127650573849678,9.622772216796877,0.0,-0.0,0.0,-0.0,-0.3035919937830493,-0.3446342015477575,-0.2553542370699774,-0.293788998525871,0.3623046875,0.1337890625,0.24609375,0.435546875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
20,1648214346.9569604,-0.8987077090352392,0.0977180656243394,0.07526958816577,2.180000066757202,0.0,0.3100000023841858,0.0,0.4000000059604645,0.0,4.510000228881836,0.0,2.4100000858306885,0.0,-0.005447269932067,-0.0152662832511769,0.0051550099388786,0.0265733748674392,-0.0149402245879173,-0.0006950590759515,0.1704886257648468,-0.1674018055200576,10.00322151184082,0.0,-0.0,0.0,-0.0,-0.4124027339778163,-0.4112745120172715,-0.379734440320263,-0.3872559200572284,0.3681640625,0.1220703125,0.24609375,0.447265625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
21,1648214347.0569897,-0.9107415042439848,0.0966860558956843,0.0753399325242744,2.190000057220459,0.0,0.3000000119209289,0.0,0.4000000059604645,0.0,4.489999771118164,0.0,2.400000095367432,0.0,-0.005312188277675,-0.0153814677459637,0.0051224016543435,0.0088763246312737,-0.0036698780022561,-0.0018002856522798,0.2384440749883651,-0.1094174310564994,9.649497985839844,0.0,-0.0,0.0,-0.0,-0.5403431043035988,-0.5218402641506638,-0.5850708371394201,-0.5142435696163287,0.3681640625,0.1220703125,0.24609375,0.447265625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
22,1648214347.1569884,-0.9229673259546262,0.0957586198470085,0.0752044006647483,2.180000066757202,0.0,0.3000000119209289,0.0,0.4000000059604645,0.0,4.489999771118164,0.0,2.4100000858306885,0.0,-0.0057858897812671,-0.0157482034637433,0.0053909321427572,-0.0104500716552138,-0.0068286447785794,0.0056923702359199,0.2394768893718719,-0.0157381054013967,9.472963333129885,0.0,-0.0,0.0,-0.0,-0.7026817086264368,-0.6578536893941226,-0.6633443696021073,-0.6445406702596936,0.3681640625,0.1220703125,0.24609375,0.447265625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
23,1648214347.256953,-0.9342916179338884,0.0950310368622835,0.074497240915789,2.180000066757202,0.0,0.3000000119209289,0.0,0.3899999856948852,0.0,4.489999771118164,0.0,2.4100000858306885,0.0,-0.0057003356153966,-0.0158592940973409,0.005392146476115,0.0070690945722162,-0.0040680388920009,0.0075663812458515,0.3598697185516357,0.1037463098764419,9.541305541992188,0.0,-0.0,0.0,-0.0,-0.8705109931572594,-0.7900813031699754,-0.8070798473755173,-0.823251028809993,0.3681640625,0.1220703125,0.24609375,0.447265625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
24,1648214347.3568852,-0.953181796316626,0.0936706226589374,0.0754427289125592,2.190000057220459,0.0,0.3000000119209289,0.0,0.4099999964237213,0.0,4.489999771118164,0.0,2.4100000858306885,0.0,-0.0070414810179958,-0.0169532318843442,0.0055472875892886,-0.0213728006929159,-0.0154751986265182,0.0022842194885015,0.3160421550273895,0.05051289498806,9.560400009155272,0.0,-0.0,0.0,-0.0,-0.9273232367704718,-1.00178588616643,-1.0521045856067288,-0.965607568631626,0.3681640625,0.1220703125,0.24609375,0.447265625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
25,1648214347.456978,-0.9626039803995196,0.0931222342492048,0.075686918833961,2.180000066757202,0.0,0.3100000023841858,0.0,0.4000000059604645,0.0,4.480000019073486,0.0,2.4100000858306885,0.0,-0.0071403904401405,-0.0171749965649592,0.0055900149142812,-0.0170723013579845,-0.0140051124617457,0.0046278890222311,0.345280647277832,0.0462504252791404,9.701006889343262,0.0,-0.0,0.0,-0.0,-1.23698255754134,-1.134840862713349,-1.149557891398678,-1.132709776787875,0.3681640625,0.1220703125,0.24609375,0.447265625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
26,1648214347.5570643,-0.9749557544530696,0.0926006840828385,0.0749090464532823,2.190000057220459,0.0,0.3000000119209289,0.0,0.3899999856948852,0.0,4.5,0.0,2.4200000762939453,0.0,-0.0075366361242473,-0.0170899405238365,0.0057902426081485,-0.0058986726216971,0.0024606576189398,0.0030735488981008,0.3215714693069458,-0.0873680040240287,9.883508682250977,0.0,-0.0,0.0,-0.0,-1.2414954453835192,-1.4029565437370444,-1.407619861173963,-1.3385977487877434,0.3681640625,0.1220703125,0.24609375,0.447265625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
27,1648214347.6570196,-1.017810933801306,0.0889723980562361,0.0750481774348637,2.180000066757202,0.0,0.3100000023841858,0.0,0.4000000059604645,0.0,4.480000019073486,0.0,2.4100000858306885,0.0,-0.0075368598379342,-0.0173252412381992,0.0058327338669966,-0.0003297331568319,-0.0095584178343415,0.0022911988198757,0.2937212884426117,-0.0613477826118469,9.811323165893556,0.0,-0.0,0.0,-0.0,-1.5734935609731746,-1.394382056836904,-1.519965696845104,-1.4317638111296225,0.3681640625,0.1220703125,0.24609375,0.447265625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
28,1648214347.7569702,-1.017810933801306,0.0889723980562361,0.0750481774348637,2.180000066757202,0.0,0.3000000119209289,0.0,0.4099999964237213,0.0,4.480000019073486,0.0,2.4100000858306885,0.0,-0.0077796533605948,-0.0169850505788657,0.0055331564431065,-0.0068622617982327,0.0106495041400194,-0.0079258624464273,0.2763745784759521,-0.0596177354454994,9.842866897583008,0.0,-0.0,0.0,-0.0,-1.754385148647194,-1.684410315494292,-1.6489590743340614,-1.672902451496735,0.3681640625,0.1220703125,0.24609375,0.447265625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
29,1648214347.8569198,-1.071302196909159,0.0845882336922591,0.0734312520685506,2.180000066757202,0.0,0.3100000023841858,0.0,0.4600000083446502,0.0,4.480000019073486,0.0,2.400000095367432,0.0,-0.0076129347674481,-0.0170120069799271,0.0054838453909093,0.010509043931961,0.0058603845536708,-0.0054499767720699,0.3176683783531189,0.0695884376764297,9.771430015563965,0.0,-0.0,0.0,-0.0,-1.7881064494679226,-1.8585576430041657,-1.764739719085083,-1.8709179413719124,0.3681640625,0.1220703125,0.24609375,0.447265625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
30,1648214347.9569542,-1.0958066443968102,0.0827589343678411,0.0729695387401687,2.180000066757202,0.0,0.3199999928474426,0.0,0.550000011920929,0.0,4.460000038146973,0.0,2.400000095367432,0.0,-0.0076790139138621,-0.0170100103372029,0.0054553077561893,-0.01050207298249,-0.0005142791196703,-0.0026028007268905,0.148153007030487,0.0133942551910877,9.572004318237305,0.0,-0.0,0.0,-0.0,-1.835968132194146,-1.8948613185345853,-1.895939397296884,-1.963733001326066,0.7666015625,0.6318359375,0.88671875,1.0234375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
31,1648214348.0570414,-1.1360808886504128,0.079909617154614,0.0722087699231822,2.180000066757202,0.0,0.3100000023841858,0.0,2.039999961853028,0.0,4.449999809265137,0.0,2.400000095367432,0.0,-0.0076772152463094,-0.0172434954153773,0.0053502340231096,0.0014177556149661,-0.0159828327596187,-0.006018791347742,0.0633987709879875,-0.1215963214635849,9.553823471069336,0.0,-0.0,0.0,-0.0,-1.9610001970216355,-2.053414111389817,-1.95122227336358,-2.007382655399589,0.7666015625,0.6318359375,0.88671875,1.0234375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
32,1648214348.1570232,-1.1549162609125163,0.0780115591785482,0.072973359405017,2.1700000762939453,0.0,0.3300000131130218,0.0,2.039999961853028,0.0,4.440000057220459,0.0,2.380000114440918,0.0,-0.0079173386534074,-0.0170662341611225,0.0048953212215187,-0.0071954280138015,0.0035830340348184,-0.0121098514646291,0.074986957013607,-0.0350644215941429,9.632757186889648,0.0,-0.0,0.0,-0.0,-2.042808824960696,-2.0975150542475585,-2.0248826315875954,-2.188374529470101,0.7666015625,0.6318359375,0.88671875,1.0234375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
33,1648214348.2571003,-1.1675942647014574,0.07322064960587,0.0691048605856403,2.150000095367432,0.0,0.3199999928474426,0.0,2.039999961853028,0.0,4.429999828338623,0.0,2.390000104904175,0.0,-0.00779198708131,-0.017041915650394,0.0047966642440202,0.0150943240150809,-0.0020169005729258,-0.0123005006462335,0.0845620259642601,-0.0698556751012802,9.579729080200195,0.0,-0.0,0.0,-0.0,-2.158990615297689,-2.294452465360437,-2.070788729582208,-2.287958921187524,0.7666015625,0.6318359375,0.88671875,1.0234375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
34,1648214348.3570364,-1.2118678392932016,0.070447530581009,0.0678802179483624,1.8600000143051147,0.0,0.3400000035762787,0.0,2.069999933242798,0.0,4.400000095367432,0.0,2.369999885559082,0.0,-0.0078125695364189,-0.0176389889588867,0.0043252296493124,-0.0013901910278946,-0.0237596072256565,-0.0162465460598468,-0.0288024488836526,-0.052331693470478,9.647930145263672,0.0,-0.0,0.0,-0.0,-2.179624541376098,-2.2971852696648685,-2.186895305121831,-2.308617918865056,0.7666015625,0.6318359375,0.88671875,1.0234375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
35,1648214348.4569016,-1.2118678392932016,0.070447530581009,0.0678802179483624,1.7899999618530271,0.0,0.3499999940395355,0.0,2.0999999046325684,0.0,4.360000133514404,0.0,2.359999895095825,0.0,-0.0082505771969172,-0.0176125097656132,0.0040339576713906,-0.0110486093908548,-0.001276743132621,-0.0078643411397933,0.0234217979013919,-0.1417375057935714,9.609257698059082,0.0,-0.0,0.0,-0.0,-2.228664589261113,-2.289663789927902,-2.241150245624476,-2.256243348296653,0.7666015625,0.6318359375,0.88671875,1.0234375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
36,1648214348.5568626,-1.254153119267643,0.0667385699565849,0.0668120642296799,1.559999942779541,0.0,0.3700000047683716,0.0,2.0999999046325684,0.0,4.329999923706055,0.0,2.3399999141693115,0.0,-0.0081991820110879,-0.0175617689773402,0.0039862831677514,0.010320502333343,0.004499880131334,-0.0057866685092449,0.1423161327838897,-0.1457454562187194,9.607789993286133,0.0,-0.0,0.0,-0.0,-2.326794828229389,-2.20464599730107,-2.432622048128493,-2.3463757471446223,0.7666015625,0.6318359375,0.88671875,1.0234375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
37,1648214348.657034,-1.2742327487806686,0.0651372582324615,0.066656764255915,1.4600000381469729,0.0,0.3700000047683716,0.0,2.119999885559082,0.0,4.28000020980835,0.0,2.3299999237060547,0.0,-0.007970253709891,-0.0175503683505837,0.0038291755931489,0.0071921763010323,-0.0017264834605157,-0.0041548032313585,0.0188482366502285,-0.1720233857631683,9.799142837524414,0.0,-0.0,0.0,-0.0,-2.605290151290097,-2.317342835359936,-2.34253979247877,-2.456841212881522,0.7666015625,0.6318359375,0.88671875,1.0234375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
38,1648214348.7569294,-1.314947745737663,0.0631112224865058,0.0671776139171654,1.4600000381469729,0.0,0.3899999856948852,0.0,2.130000114440918,0.0,4.260000228881836,0.0,2.3299999237060547,0.0,-0.0081833248701065,-0.0175601829463323,0.0036778170324169,-0.0094074001535773,-0.0005591507069766,-0.0053116213530302,0.1576525270938873,0.0191627610474824,9.781846046447754,0.0,-0.0,0.0,-0.0,-2.4066980146350856,-2.358134327133412,-2.61481735895692,-2.4612788859263315,0.7666015625,0.6318359375,0.88671875,1.0234375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
39,1648214348.856883,-1.3360552262802956,0.0619371991259903,0.0670839858484094,1.2999999523162842,0.0,0.4000000059604645,0.0,2.140000104904175,0.0,4.260000228881836,0.0,2.309999942779541,0.0,-0.0080912557936495,-0.017571071696503,0.0036676085124145,0.0072456505149602,-0.00022590206936,-0.0011606719344854,0.1852898746728897,-0.0173727050423622,9.575769424438477,0.0,-0.0,0.0,-0.0,-2.409882107723734,-2.3508635633876787,-2.700812943949558,-2.3532453653043843,0.7666015625,0.6318359375,0.88671875,1.0234375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
40,1648214348.9569938,-1.3570636372707372,0.0608284339381223,0.0674392645349453,1.2999999523162842,0.0,0.4099999964237213,0.0,2.1600000858306885,0.0,4.230000019073486,0.0,2.299999952316284,0.0,-0.0083704217886246,-0.0176742818753144,0.0037426528397205,-0.0047370474785566,-0.0027370322495698,0.0015545673668384,0.122442677617073,-0.186179369688034,9.597260475158691,0.0,-0.0,0.0,-0.0,-2.4035139215464367,-2.469853372826472,-2.4740152582809265,-2.4184064514256285,1.07421875,1.0615234375,1.3857421875,1.5625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
41,1648214349.0568855,-1.4039073990249873,0.062814027293105,0.0692908483369867,1.3300000429153442,0.0,0.4199999868869781,0.0,2.1700000762939453,0.0,4.179999828338623,0.0,2.299999952316284,0.0,-0.0088836628168196,-0.0175787386986569,0.0037245018049908,-0.027275500819087,0.0054451273754239,-0.0008597485721111,0.1901525408029556,-0.0449032038450241,9.612634658813477,0.0,-0.0,0.0,-0.0,-2.2382920833244286,-2.453682191391996,-2.496579697491822,-2.3784423224232185,1.07421875,1.0615234375,1.3857421875,1.5625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
42,1648214349.1569529,-1.4039073990249873,0.062814027293105,0.0692908483369867,1.3300000429153442,0.0,0.4399999976158142,0.0,2.220000028610229,0.0,4.119999885559082,0.0,2.2799999713897705,0.0,-0.0089129479392059,-0.0175452979173426,0.0036835816592735,-0.0008300078334286,0.0052231885492801,-0.0046149566769599,0.1927287578582763,-0.1291205585002899,9.619949340820312,0.0,-0.0,0.0,-0.0,-2.684591619316836,-2.352342787735948,-2.453882764184982,-2.423270341655533,1.07421875,1.0615234375,1.3857421875,1.5625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
43,1648214349.2569866,-1.4457935813115,0.0600620944326335,0.0682594017601688,1.3700000047683716,0.0,0.4699999988079071,0.0,2.25,0.0,4.070000171661377,0.0,2.25,0.0,-0.009170470885147,-0.0179329931174387,0.0034813534950543,-0.0071667749434709,-0.0067703127861022,-0.0044016204774379,0.3129481673240661,0.04748160764575,9.67321491241455,0.0,-0.0,0.0,-0.0,-2.280562799446175,-2.508187847885873,-2.4044164991148724,-2.208532095165169,1.07421875,1.0615234375,1.3857421875,1.5625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
44,1648214349.3569791,-1.467247309126276,0.0584404788308037,0.0687036732471939,1.350000023841858,0.0,0.4900000095367431,0.0,2.2799999713897705,0.0,4.0,0.0,2.2100000381469727,0.0,-0.009155800698821,-0.01798772617384,0.003479582011595,0.0004330282099545,-0.0095039019361138,-0.0039683189243078,0.2797318696975708,-0.0623578950762748,9.937790870666504,0.0,-0.0,0.0,-0.0,-2.1462291713439714,-2.435831212816265,-2.401783981206935,-2.33163364686017,1.07421875,1.0615234375,1.3857421875,1.5625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
45,1648214349.456874,-1.487363905981259,0.0572957579810041,0.0688138694861056,1.2899999618530271,0.0,0.5299999713897705,0.0,2.3299999237060547,0.0,3.920000076293945,0.0,2.190000057220459,0.0,-0.0093909189327292,-0.017672796390051,0.0033250299538132,-0.0078567331656813,0.0141495633870363,-0.0055320486426353,0.3052206337451935,-0.1340627521276474,9.607072830200195,0.0,-0.0,0.0,-0.0,-2.433173623309204,-2.387443026508454,-2.4160246495089224,-2.357306964362345,1.07421875,1.0615234375,1.3857421875,1.5625,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
