,Time,position.x,position.y,orientation.z,ranges_0,intensities_0,ranges_135,intensities_135,ranges_270,intensities_270,ranges_405,intensities_405,ranges_540,intensities_540,orientation_imu.x,orientation_imu.y,orientation_imu.z,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,position_0,position_1,position_2,position_3,velocity_0,velocity_1,velocity_2,velocity_3,effort_0,effort_1,effort_2,effort_3,linear_cmd_vel.x,linear_cmd_vel.y,linear_cmd_vel.z,angular_cmd_vel.x,angular_cmd_vel.y,angular_cmd_vel.z
0,1648214227.8260453,-0.8735864679977716,0.0605572738085518,0.07376215219699218,2.180000066757202,0.0,0.3199999928474426,0.0,2.039999961853028,0.0,4.409999847412109,0.0,2.400000095367432,0.0,-0.007605114118891892,-0.02005860042214178,0.01529157445344672,-0.0003157414030283,-0.0001475592143833,9.99346375465393e-05,0.180049642920494,-0.0833148956298828,9.610361099243164,0.0,-0.0,0.0,-0.0,2.5071599123218208e-05,5.0143198246436415e-05,0.0,-0.0,0.2255859375,0.3408203125,0.3701171875,0.0654296875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,1648214227.8262186,-0.8735864679977716,0.0605572738085518,0.07376215219699218,2.180000066757202,0.0,0.3300000131130218,0.0,2.039999961853028,0.0,4.420000076293945,0.0,2.390000104904175,0.0,-0.0076017677460451585,-0.02007677443699128,0.015293428009402144,0.0006012254743836,-0.0006769667379558,8.118152618408203e-05,0.2028690576553344,-0.0892122760415077,9.628528594970703,0.0,-0.0,0.0,-0.0,2.5071599123218208e-05,5.0143198246436415e-05,0.0,-0.0,0.2255859375,0.3408203125,0.3701171875,0.0654296875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,1648214227.8264372,-0.8735864679977716,0.0605572738085518,0.07376215219699218,2.180000066757202,0.0,0.3199999928474426,0.0,2.049999952316284,0.0,4.409999847412109,0.0,2.400000095367432,0.0,-0.007605987695681492,-0.020077796021112333,0.015301517133313135,-0.0003096024738624,-0.0001277816481888,0.000451810657978,0.1898803859949112,-0.0699479505419731,9.570295333862305,0.0,-0.0,0.0,-0.0,2.5071599123218208e-05,5.0143198246436415e-05,0.0,-0.0,0.2255859375,0.3408203125,0.3701171875,0.0654296875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3,1648214227.85676,-0.8735864679977716,0.0605572738085518,0.07376215219699218,2.190000057220459,0.0,0.3300000131130218,0.0,2.039999961853028,0.0,4.420000076293945,0.0,2.400000095367432,0.0,-0.007580721098544518,-0.02013298679783005,0.015262166784637904,0.0007902373326942,-0.001777222380042,-0.0010566413402557,0.1703963130712509,-0.0834348276257515,9.636396408081056,0.0,-0.0,0.0,-0.0,2.5071599123218208e-05,5.0143198246436415e-05,0.0,-0.0,0.2255859375,0.3408203125,0.3701171875,0.0654296875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4,1648214227.956791,-0.8735864679977716,0.0605572738085518,0.07376215219699218,2.190000057220459,0.0,0.3300000131130218,0.0,2.039999961853028,0.0,4.409999847412109,0.0,2.390000104904175,0.0,-0.007590629531795635,-0.02013977642851893,0.015261603720549684,-0.0015333490446209,0.0008933208882808,-5.6451186537742615e-05,0.2206414341926574,-0.0682199299335479,9.62004280090332,0.0,-0.0,0.0,-0.0,2.5071599123218208e-05,5.0143198246436415e-05,0.0,-0.0,0.2255859375,0.3408203125,0.3701171875,0.0654296875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
5,1648214228.0570548,-0.8735864679977716,0.0605572738085518,0.07376215219699218,2.190000057220459,0.0,0.3199999928474426,0.0,2.039999961853028,0.0,4.409999847412109,0.0,2.390000104904175,0.0,-0.0075575427363186115,-0.02019636795398075,0.015228579813955662,0.0011570256901904,-0.0014355122111737,-0.0011502485722303,0.2228845953941345,-0.0750025585293769,9.636685371398926,0.0,-0.0,0.0,-0.0,2.5071599123218208e-05,5.0143198246436415e-05,0.0,-0.0,0.2255859375,0.3408203125,0.3701171875,0.0654296875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6,1648214228.1568584,-0.8735864679977716,0.0605572738085518,0.07376215219699218,2.190000057220459,0.0,0.3199999928474426,0.0,2.039999961853028,0.0,4.409999847412109,0.0,2.4100000858306885,0.0,-0.007509971709306636,-0.0202320797703838,0.015236125175526258,0.001883081276901,-0.0011404957622289,0.0002609398216009,0.2034708559513092,-0.080897755920887,9.654388427734377,0.0,-0.0,0.0,-0.0,2.5071599123218208e-05,5.0143198246436415e-05,0.0,-0.0,0.2255859375,0.3408203125,0.3701171875,0.0654296875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
7,1648214228.2569952,-0.8735864679977716,0.0605572738085518,0.07376215219699218,2.180000066757202,0.0,0.3199999928474426,0.0,2.0299999713897705,0.0,4.400000095367432,0.0,2.390000104904175,0.0,-0.0075319634497863315,-0.02025356110054411,0.01524288187933834,-0.0005223579355515,-0.0005950853228569,0.0003636311739683,0.2157212793827057,-0.0965346917510032,9.60818099975586,0.0,-0.0,0.0,-0.0,2.5071599123218208e-05,5.0143198246436415e-05,0.0,-0.0,0.2255859375,0.3408203125,0.3701171875,0.0654296875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8,1648214228.357118,-0.8735864679977716,0.0605572738085518,0.07376215219699218,2.190000057220459,0.0,0.3300000131130218,0.0,2.039999961853028,0.0,4.409999847412109,0.0,2.400000095367432,0.0,-0.007504346627146511,-0.020265783156078434,0.015244189011314012,0.0013841612963005,8.890591561794281e-05,3.632530570030213e-05,0.2243389934301376,-0.0973512306809425,9.660058975219728,0.0,-0.0,0.0,-0.0,2.5071599123218208e-05,5.0143198246436415e-05,0.0,-0.0,0.232421875,0.3330078125,0.3564453125,0.0517578125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
9,1648214228.4569275,-0.8735864679977716,0.0605572738085518,0.07376215219699218,2.190000057220459,0.0,0.3199999928474426,0.0,2.039999961853028,0.0,4.409999847412109,0.0,2.400000095367432,0.0,-0.007532717181399658,-0.020274167102911734,0.015263942086329056,-0.0005445857532322,-0.0001105298288166,0.0005257446318864,0.2035431861877441,-0.0872308909893035,9.62041473388672,0.0,-0.0,0.0,-0.0,2.5071599123218208e-05,5.0143198246436415e-05,0.0,-0.0,0.232421875,0.3330078125,0.3564453125,0.0517578125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
